gene_symbol,cms_score,study,occurance
FITM1,12.9413,Eichstaedt2014,1
GMPR2,12.9413,Eichstaedt2014,1
IPO4,12.9413,Eichstaedt2014,1
IRF9,12.9413,Eichstaedt2014,1
MDP1,12.9413,Eichstaedt2014,1
NEDD8,12.9413,Eichstaedt2014,1
NEDD8-MDP1,12.9413,Eichstaedt2014,1
RABGGTA,12.9413,Eichstaedt2014,1
REC8,12.9413,Eichstaedt2014,1
RNF31,12.9413,Eichstaedt2014,1
TGM1,12.9413,Eichstaedt2014,1
TINF2,12.9413,Eichstaedt2014,1
TM9SF1,12.9413,Eichstaedt2014,1
TSSK4,12.9413,Eichstaedt2014,1
ITK,12.8413,Arciero2018,1
CTNND2,12.8228,Sheinfeldt2012,1
SYNJ2-IT1,12.8033,Eichstaedt2014,1
MFSD9,12.7786,Gou2014,1
ADCY5,12.751,Ortiz.Barahona2010HRElocations,1
CCDC58,12.7408,Sheinfeldt2012,1
CSTA,12.7408,Sheinfeldt2012,1
KPNA1,12.7408,Sheinfeldt2012,1
WDR5B,12.7408,Sheinfeldt2012,1
IGHMBP2,12.7295,Clemente2014,1
B3GNT5,12.7127,Sheinfeldt2012,1
MCF2L2,12.7127,Sheinfeldt2012,1
TBX3,12.7116,Artigas2015,1
PLRG1,12.6617,Sheinfeldt2012,1
ADORA3,12.6454,Sheinfeldt2012,1
USP10,12.5951,Arciero2018,1
FAM19A4,12.5942,Sheinfeldt2012,1
CYP2C19,12.5493,Simonson2010apriorilist,1
CYP2C9,12.5493,Simonson2010apriorilist,1
LHX8,12.5346,Clemente2014,1
IQCB1,12.5162,Simonson2010,1
ANKS1B,12.4722,Simonson2010,1
ZNF385B,12.4598,Sheinfeldt2012,1
ARHGEF19,12.4459,Sheinfeldt2012,1
EPHA2,12.4459,Sheinfeldt2012,1
CDH22,12.3791,Ortiz.Barahona2010HRElocations,1
KCNH7,12.362,Sheinfeldt2012,1
ACHE,12.3205,Sheinfeldt2012,1
SLC12A9,12.3205,Sheinfeldt2012,1
SRRT,12.3205,Sheinfeldt2012,1
TRIP6,12.3205,Sheinfeldt2012,1
UFSP1,12.3205,Sheinfeldt2012,1
BDKRB1,12.3205,Eichstaedt2014,1
BDKRB2,12.3205,Eichstaedt2014,1
PLXDC2,12.294,Eichstaedt2017,1
ADGRL2,12.2748,Arciero2018,1
FOXO3,12.2747,Ortiz.Barahona2010HRElocations,1
DOCK4,12.2743,Sheinfeldt2012,1
ZNF277,12.2743,Sheinfeldt2012,1
ITGAX,12.2016,Arciero2018,1
C11orf24,12.1942,Clemente2014,1
LRP5,12.1942,Clemente2014,1
PPP6R3,12.1942,Clemente2014,1
EAF2,12.1281,Simonson2010,1
SLC15A2,12.1281,Simonson2010,1
DLGAP2,12.1275,Arciero2018,1
ERICH1,12.1275,Sheinfeldt2012,1
SLIT3,12.1259,Ortiz.Barahona2010HRElocations,1
NKAIN2,12.1217,Simonson2010,1
PRSS8,12.1137,Alkorta.Aranburu2012,1
RGSL1,12.0798,Sheinfeldt2012,1
AQP2,12.0351,Sheinfeldt2012,1
AQP5,12.0351,Sheinfeldt2012,1
AQP6,12.0351,Sheinfeldt2012,1
RACGAP1,12.0351,Sheinfeldt2012,1
RCAN1,12.0268,Arciero2018,1
RGL1,11.9908,Alkorta.Aranburu2012,1
TRIM32,11.9844,Sheinfeldt2012,1
KLF10,11.977,Ortiz.Barahona2010HRElocations,1
MRPL21,11.9606,Clemente2014,1
B4GALT1,11.9511,Arciero2018,1
RBM38,11.9511,Li2018,1
ARHGEF2,11.9214,Sheinfeldt2012,1
LAMTOR2,11.9214,Sheinfeldt2012,1
MEX3A,11.9214,Sheinfeldt2012,1
RAB25,11.9214,Sheinfeldt2012,1
SSR2,11.9214,Sheinfeldt2012,1
UBQLN4,11.9214,Sheinfeldt2012,1
AHNAK,11.9187,Ortiz.Barahona2010HRElocations,1
PKNOX2,11.9147,Sheinfeldt2012,1
TMEM218,11.9147,Sheinfeldt2012,1
FSTL5,11.9106,Arciero2018,1
AP3B1,11.908,Sheinfeldt2012,1
HAND2,11.898,Eichstaedt2014,1
EIF3D,11.8951,Sheinfeldt2012,1
FOXRED2,11.8951,Sheinfeldt2012,1
MYH9,11.8951,Halllist1,1
TRPM7,11.8876,Sheinfeldt2012,1
SYNE3,11.8527,Clemente2014,1
RAD51B,11.8496,Arciero2018,1
GALNT2,11.8225,Arciero2018,1
ADH4,11.7742,Alkorta.Aranburu2012,1
GFRAL,11.7681,Clemente2014,1
VPS13C,11.7681,Sheinfeldt2012,1
TMF1,11.7601,Sheinfeldt2012,1
SPRY4,11.7516,Bigham2010,1
HSPB11,11.7278,Eichstaedt2017,1
LRRC42,11.7278,Eichstaedt2017,1
ZNF154,11.6943,Sheinfeldt2012,1
ZNF211,11.6943,Sheinfeldt2012,1
ZNF551,11.6943,Sheinfeldt2012,1
ZNF586,11.6943,Sheinfeldt2012,1
ZNF671,11.6943,Sheinfeldt2012,1
ZNF776,11.6943,Sheinfeldt2012,1
ZSCAN4,11.6943,Sheinfeldt2012,1
DENND5B,11.6937,Sheinfeldt2012,1
POU6F2,11.6916,Alkorta.Aranburu2012,1
NTM,11.6916,Sheinfeldt2012,1
OMA1,11.6899,Sheinfeldt2012,1
SMOC2,11.6702,Bigham2010,1
UBE2I,11.6611,Gou2014,1
FAM118B,11.5581,Sheinfeldt2012,1
FOXRED1,11.5581,Sheinfeldt2012,1
RPUSD4,11.5581,Sheinfeldt2012,1
TKTL2,11.5334,Simonson2010,1
C1GALT1,11.5012,Sheinfeldt2012,1
COL28A1,11.5012,Sheinfeldt2012,1
ZNF320,11.4876,Arciero2018,1
MIR944,11.4846,Sheinfeldt2012,1
TP63,11.4846,Sheinfeldt2012,1
ZFPM2,11.4769,Sheinfeldt2012,1
GUSBP10,11.4752,Sheinfeldt2012,1
ZNF479,11.4752,Sheinfeldt2012,1
VENTXP7,11.4588,Sheinfeldt2012,1
ZNF385D,11.4588,Sheinfeldt2012,1
MGAT5B,11.416,Sheinfeldt2012,1
AMD1,11.4069,Clemente2014,1
ZCWPW2,11.39,Sheinfeldt2012,1
CYFIP1,11.3714,Arciero2018,1
CAPN14,11.3548,Sheinfeldt2012,1
EHD3,11.3548,Sheinfeldt2012,1
GALNT14,11.3548,Arciero2018,1
USP7,11.3317,Li2018,1
TSPAN5,11.3099,Eichstaedt2014,1
HOXD1,11.2892,Zhou2013,1
HOXD3,11.2892,Zhou2013,1
HOXD4,11.2892,Zhou2013,1
PRDM11,11.2876,Sheinfeldt2012,1
DCTN5,11.2644,Sheinfeldt2012,1
ERN2,11.2644,Sheinfeldt2012,1
PLK1,11.2644,Sheinfeldt2012,1
ACADS,11.2611,Sheinfeldt2012,1
CABP1,11.2611,Sheinfeldt2012,1
MLEC,11.2611,Sheinfeldt2012,1
UNC119B,11.2611,Sheinfeldt2012,1
SPRTN,11.2514,Arciero2018,1
TSNAX-DISC1,11.2514,Arciero2018,1
RNF165,11.2126,Ortiz.Barahona2010HRElocations,1
ATP6V0CP3,11.2031,Sheinfeldt2012,1
PRPH2,11.2031,Sheinfeldt2012,1
TBCC,11.2031,Sheinfeldt2012,1
UBR2,11.2031,Sheinfeldt2012,1
GANC,11.1673,Sheinfeldt2012,1
KLF12,11.1605,Simonson2010,1
ASB2,11.1413,Sheinfeldt2012,1
FAM181A,11.1413,Sheinfeldt2012,1
PRIMA1,11.1413,Sheinfeldt2012,1
CATSPER2P1,11.1395,Alkorta.Aranburu2012,1
ELL3,11.1395,Alkorta.Aranburu2012,1
HYPK,11.1395,Alkorta.Aranburu2012,1
MFAP1,11.1395,Alkorta.Aranburu2012,1
PDIA3,11.1395,Alkorta.Aranburu2012,1
SERF2,11.1395,Alkorta.Aranburu2012,1
SERINC4,11.1395,Alkorta.Aranburu2012,1
WDR76,11.1395,Alkorta.Aranburu2012,1
CCDC85A,11.1328,Bigham2014diffexprgenes,1
NOXA1,11.1289,Witt2019,1
KCNC4,11.1281,Ortiz.Barahona2010HRElocations,1
RBM15,11.1281,Eichstaedt2017,1
MIR1302-1,11.125,Sheinfeldt2012,1
AHCYL2,11.1066,Sheinfeldt2012,1
SMO,11.1066,Sheinfeldt2012,1
TNPO3,11.1066,Sheinfeldt2012,1
TPI1P2,11.1066,Sheinfeldt2012,1
TSPAN33,11.1066,Sheinfeldt2012,1
MAP6,11.0907,Sheinfeldt2012,1
MBP,11.081,Sheinfeldt2012,1
SULT1B1,11.0237,Sheinfeldt2012,1
UGT2A1,11.0237,Sheinfeldt2012,1
HRH1,11.0039,Simonson2010apriorilist,1
CACNB2,11.0039,Sheinfeldt2012,1
APP,10.9999,Zhou2013,1
ZC3H11A,10.9826,Eichstaedt2014,1
PRKN,10.9355,Arciero2018,1
EPDR1,10.9297,Simonson2010,1
SFRP4,10.9297,Simonson2010,1
ILDR2,10.9146,Sheinfeldt2012,1
HJURP,10.9081,Sheinfeldt2012,1
MTUS1,10.9041,Sheinfeldt2012,1
FAT3,10.9041,Sheinfeldt2012,1
IGSF21,10.9041,Sheinfeldt2012,1
CSMD2,10.887,Artigas2015,1
DCC,10.878,Arciero2018,1
NMT2,10.8663,Sheinfeldt2012,1
ATP8B4,10.838,Sheinfeldt2012,1
CYP2C18,10.8063,Simonson2010apriorilist,1
MIR206,10.8053,Eichstaedt2014,1
ACSL1,10.773,Bigham2014diffexprgenes,1
ADAM19,10.7656,Artigas2015,1
FOXN3,10.7543,Sheinfeldt2012,1
MIR548F1,10.7382,Sheinfeldt2012,1
B4GALNT3,10.7333,Simonson2010,1
CCDC77,10.7333,Simonson2010,1
NINJ2,10.7333,Simonson2010,1
SSBP2,10.7016,Peng2010,1
TINAGL1,10.6931,Alkorta.Aranburu2012,1
APOE,10.6737,Simonson2010apriorilist,1
BCAM,10.6737,Sheinfeldt2012,1
BCL3,10.6737,Sheinfeldt2012,1
CBLC,10.6737,Sheinfeldt2012,1
ARL6IP6,10.6539,Simonson2010,1
PRPF40A,10.6539,Simonson2010,1
GNB5,10.6539,Sheinfeldt2012,1
MYO5C,10.6539,Sheinfeldt2012,1
SCN1A,10.6319,Ortiz.Barahona2010HRElocations,1
HSBP1L1,10.629,Sheinfeldt2012,1
KCNG2,10.629,Sheinfeldt2012,1
PQLC1,10.629,Sheinfeldt2012,1
TXNL4A,10.629,Sheinfeldt2012,1
RTN4RL2,10.6262,Simonson2010,1
ARHGAP31,10.6181,Sheinfeldt2012,1
CD3E,10.6075,Zhou2013,1
HTR1F,10.6061,Sheinfeldt2012,1
GRM8,10.5939,Sheinfeldt2012,1
EEPD1,10.5816,Sheinfeldt2012,1
SPNS2,10.5767,Alkorta.Aranburu2012,1
ZNF679,10.5328,Sheinfeldt2012,1
MALRD1,10.5227,Arciero2018,1
CAPN3,10.5163,Sheinfeldt2012,1
SNAP23,10.5163,Sheinfeldt2012,1
AFM,10.5041,Eichstaedt2017,1
AFP,10.5041,Eichstaedt2017,1
RASSF6,10.5041,Huerta.sanchez2013,1
SCHLAP1,10.4971,Artigas2015,1
BAZ2B,10.4937,Arciero2018,1
ELP3,10.4927,Huerta.sanchez2013,1
RSRC2,10.4703,Sheinfeldt2012,1
ZCCHC8,10.4703,Sheinfeldt2012,1
CPPED1,10.4546,Zhou2013,1
EPB41L4A,10.4452,Sheinfeldt2012,1
ST5,10.4427,Arciero2018,1
EFHC1,10.4275,Eichstaedt2017,1
TEAD1,10.4231,Simonson2010,1
FAM49A,10.413,Ortiz.Barahona2010HRElocations,1
COL5A1,10.4122,Sheinfeldt2012,1
AZI2,10.4098,Sheinfeldt2012,1
CMC1,10.4098,Sheinfeldt2012,1
CRYGN,10.3983,Sheinfeldt2012,1
NUB1,10.3983,Sheinfeldt2012,1
WDR86,10.3983,Sheinfeldt2012,1
ABCG1,10.3927,Ortiz.Barahona2010HRElocations,1
RSPH1,10.3927,Alkorta.Aranburu2012,1
TMPRSS3,10.3927,Sheinfeldt2012,1
CARMIL3,10.3888,Arciero2018,1
SUZ12,10.3881,Udpa204,1
RASGRF2,10.3721,Peng2010,1
FSTL4,10.3581,Sheinfeldt2012,1
UGT2B15,10.358,Eichstaedt2017,1
TNR,10.3468,Clemente2014,1
B3GAT2,10.3385,Simonson2010,1
HOMER1,10.3299,Ortiz.Barahona2010HRElocations,1
RFFL,10.3156,Sheinfeldt2012,1
ACP1,10.2987,Sheinfeldt2012,1
SH3YL1,10.2987,Sheinfeldt2012,1
ATP11B,10.2755,Eichstaedt2014,1
PZP,10.2657,Simonson2010,1
FGF7,10.265,Witt2019,1
FAP,10.2603,Zhou2013,1
BMP5,10.2515,Simonson2010,1
NLRC4,10.2412,Sheinfeldt2012,1
SLC30A6,10.2412,Sheinfeldt2012,1
YIPF4,10.2412,Sheinfeldt2012,1
ANKRD26,10.2412,Eichstaedt2014,1
DNTTIP1,10.231,Sheinfeldt2012,1
SPINT4,10.231,Sheinfeldt2012,1
WFDC10A,10.231,Sheinfeldt2012,1
WFDC10B,10.231,Sheinfeldt2012,1
WFDC11,10.231,Sheinfeldt2012,1
WFDC13,10.231,Sheinfeldt2012,1
WFDC3,10.231,Sheinfeldt2012,1
WFDC9,10.231,Sheinfeldt2012,1
UTP15,10.2015,Zhou2013,1
BCKDHA,10.1878,Ortiz.Barahona2010HRElocations,1
CYP26B1,10.1802,Sheinfeldt2012,1
ZNF180,10.1773,Peng2010,1
SH3BP4,10.1507,Sheinfeldt2012,1
TNNC2,10.1506,Sheinfeldt2012,1
UBE2C,10.1506,Sheinfeldt2012,1
LINC00114,10.1373,Arciero2018,1
BANK1,10.0988,Arciero2018,1
CACNA1A,10.0718,Ortiz.Barahona2010HRElocations,1
CDK19,10.0666,Clemente2014,1
GPR151,10.0599,Sheinfeldt2012,1
PPP2R2B,10.0599,Ortiz.Barahona2010HRElocations,1
TSHZ2,10.0393,Sheinfeldt2012,1
ZNF845,10.0217,Arciero2018,1
SH3GLB1,10.0098,Sheinfeldt2012,1
FGFR2,9.99623,Sheinfeldt2012,1
TACC2,9.99164,Ortiz.Barahona2010HRElocations,1
PID1,9.983,Zhou2013,1
PARP11,9.97951,Alkorta.Aranburu2012,1
PTF1A,9.97047,Bigham2014diffexprgenes,1
AK5,9.9495,Clemente2014,1
CD86,9.9476,Eichstaedt2017,1
FRS3,9.92515,Sheinfeldt2012,1
PRICKLE4,9.92515,Sheinfeldt2012,1
TFEB,9.92515,Ortiz.Barahona2010HRElocations,1
TOMM6,9.92515,Sheinfeldt2012,1
USP49,9.92515,Sheinfeldt2012,1
CR1,9.92435,Arciero2018,1
NBEA,9.91372,Sheinfeldt2012,1
NUDT12,9.91367,Sheinfeldt2012,1
CPO,9.8906,Sheinfeldt2012,1
IGF2,9.82378,Bigham2010,1
INS,9.82378,Simonson2010apriorilist,1
MRPL39,9.79284,Sheinfeldt2012,1
GLIS3,9.77535,Sheinfeldt2012,1
LRRC8C,9.76519,Sheinfeldt2012,1
SPHKAP,9.76291,Eichstaedt2017,1
DYNC2H1,9.73171,Zhou2013,1
TTLL3,9.71903,Yi2010,1
SNHG14,9.71439,Sheinfeldt2012,1
SNORD107,9.71439,Sheinfeldt2012,1
SNORD108,9.71439,Sheinfeldt2012,1
SNORD64,9.71439,Sheinfeldt2012,1
SNRPN,9.71439,Sheinfeldt2012,1
SNURF,9.71439,Sheinfeldt2012,1
AFAP1L1,9.70714,Sheinfeldt2012,1
GRPEL2,9.70714,Sheinfeldt2012,1
SRGAP3,9.70039,Simonson2010,1
WDFY4,9.69997,Li2018,1
PRELID2,9.69212,Sheinfeldt2012,1
ADAM7,9.69203,Eichstaedt2017,1
ADAMDEC1,9.69203,Sheinfeldt2012,1
LINC02226,9.6755,Arciero2018,1
ACACA,9.67502,Sheinfeldt2012,1
C17orf78,9.67502,Sheinfeldt2012,1
TADA2A,9.67502,Sheinfeldt2012,1
VWA8,9.67053,Arciero2018,1
ARSG,9.66983,Simonson2010,1
NFATC1,9.62453,Gou2014,1
NAIF1,9.62303,Sheinfeldt2012,1
PTGES2,9.62303,Sheinfeldt2012,1
SLC25A25,9.62303,Sheinfeldt2012,1
SORCS3,9.61613,Ortiz.Barahona2010HRElocations,1
SOX4,9.61049,Arciero2018,1
FLI1,9.61049,Alkorta.Aranburu2012,1
ATP6V1G3,9.60802,Huerta.sanchez2013,1
PAX7,9.59263,Simonson2010,1
VEPH1,9.58954,Simonson2010,1
OCM,9.56866,Sheinfeldt2012,1
PMS2,9.56866,Simonson2010,1
AICDA,9.5524,Sheinfeldt2012,1
CLEC4D,9.5524,Sheinfeldt2012,1
CLEC4E,9.5524,Sheinfeldt2012,1
HYDIN,9.53173,Sheinfeldt2012,1
FRMD6,9.5021,Sheinfeldt2012,1
TTC34,9.5021,Eichstaedt2014,1
TPM2,9.49044,Ortiz.Barahona2010HRElocations,1
SMG6,9.47977,Arciero2018,1
DTX1,9.47428,Bigham2010,1
RASAL1,9.47428,Bigham2010,1
RASSF10,9.47227,Simonson2010,1
DEK,9.46628,Sheinfeldt2012,1
KDM1B,9.46628,Sheinfeldt2012,1
CALY,9.42479,Simonson2010,1
ECHS1,9.42479,Simonson2010,1
MTG1,9.42479,Simonson2010,1
PAOX,9.42479,Simonson2010,1
PRAP1,9.42479,Simonson2010,1
TUBGCP2,9.42479,Gou2014,1
VENTX,9.42479,Gou2014,1
SERINC5,9.42419,Simonson2010,1
THBS4,9.42419,Simonson2010,1
ZNF285,9.41402,Sheinfeldt2012,1
ARID2,9.41381,Sheinfeldt2012,1
LMO1,9.41172,Sheinfeldt2012,1
LINC01118,9.3833,Arciero2018,1
LINC01119,9.3833,Arciero2018,1
NPTX2,9.37902,Sheinfeldt2012,1
RAB4B,9.35824,Artigas2015,1
GM2A,9.35789,Sheinfeldt2012,1
SLC36A2,9.35789,Sheinfeldt2012,1
AGTPBP1,9.34598,Sheinfeldt2012,1
TNFRSF10B,9.34598,Sheinfeldt2012,1
TNFRSF10C,9.34598,Sheinfeldt2012,1
PRLR,9.3411,Sheinfeldt2012,1
EPGN,9.33991,Huerta.sanchez2013,1
GRIK4,9.33991,Sheinfeldt2012,1
CACNA2D3,9.33744,Arciero2018,1
BIRC3,9.33744,Sheinfeldt2012,1
YAP1,9.33744,Sheinfeldt2012,1
FEZ1,9.33442,Sheinfeldt2012,1
LANCL2,9.32678,Udpa204,1
PJA2,9.31594,Sheinfeldt2012,1
COLEC12,9.31363,Arciero2018,1
THOC1,9.31363,Sheinfeldt2012,1
CTD-2350J17.1,9.31349,Eichstaedt2014,1
ACP4,9.31001,Arciero2018,1
CRB3,9.306,Sheinfeldt2012,1
DENND1C,9.306,Sheinfeldt2012,1
FBXO9,9.30486,Eichstaedt2017,1
ICK,9.30486,Eichstaedt2017,1
ZZEF1,9.30486,Sheinfeldt2012,1
LRFN2,9.29383,Alkorta.Aranburu2012,1
SPATA6,9.27495,Sheinfeldt2012,1
SCIN,9.26644,Hu2017,1
SPTLC2,9.25465,Witt2019,1
GNAL,9.22334,Sheinfeldt2012,1
CD44,9.21559,Sheinfeldt2012,1
SLC1A2,9.21559,Sheinfeldt2012,1
LNP1,9.21316,Sheinfeldt2012,1
TMEM45A,9.21316,Ortiz.Barahona2010HRElocations,1
ALOX12B,9.2126,Gou2014,1
ALOXE3,9.2126,Gou2014,1
HES7,9.2126,Gou2014,1
PER1,9.2126,Gou2014,1
ZNF318,9.19494,Alkorta.Aranburu2012,1
PCDH9,9.19406,Arciero2018,1
SMAD7,9.18928,Ortiz.Barahona2010HRElocations,1
TPD52,9.18683,Ortiz.Barahona2010HRElocations,1
PAK2,9.17274,Simonson2010,1
TTC17,9.1634,Simonson2010,1
KAT6A,9.15444,Halllist1,1
FBXL17,9.14555,Sheinfeldt2012,1
NCKAP5,9.14329,Bigham2010,1
LINC02511,9.13697,Arciero2018,1
SNAP91,9.13479,Arciero2018,1
MYT1L,9.13328,Alkorta.Aranburu2012,1
AZU1,9.13112,Sheinfeldt2012,1
CFD,9.13112,Sheinfeldt2012,1
ELANE,9.13112,Sheinfeldt2012,1
FSTL3,9.13112,Sheinfeldt2012,1
MIR3187,9.13112,Sheinfeldt2012,1
PALM,9.13112,Sheinfeldt2012,1
PRSS57,9.13112,Sheinfeldt2012,1
PRTN3,9.13112,Sheinfeldt2012,1
PTBP1,9.13112,Sheinfeldt2012,1
LARS,9.12524,Zhou2013,1
PLAC8L1,9.12524,Zhou2013,1
RBM27,9.12524,Zhou2013,1
CLC,9.10244,yulist1,1
VWA5B1,9.09783,Sheinfeldt2012,1
ACADM,9.09497,Sheinfeldt2012,1
MSH4,9.09497,Sheinfeldt2012,1
RABGGTB,9.09497,Sheinfeldt2012,1
SNORD45A,9.09497,Sheinfeldt2012,1
SNORD45B,9.09497,Sheinfeldt2012,1
SNORD45C,9.09497,Sheinfeldt2012,1
FIBCD1,9.0911,Ortiz.Barahona2010HRElocations,1
VPS9D1,9.08704,Arciero2018,1
HMGCLL1,9.07105,Clemente2014,1
DCP1B,9.06594,Sheinfeldt2012,1
MMP20,9.0569,Sheinfeldt2012,1
MMP7,9.0569,Sheinfeldt2012,1
TMEM123,9.0569,Sheinfeldt2012,1
GABRB3,9.04849,Arciero2018,1
CLSTN2,9.04729,Sheinfeldt2012,1
CHMP3,9.03269,Eichstaedt2017,1
RNF103,9.03269,Eichstaedt2017,1
RNF103-CHMP3,9.03269,Eichstaedt2017,1
DEFA1,9.03165,Eichstaedt2017,1
DEFA1B,9.03165,Eichstaedt2017,1
MKX,9.02664,Sheinfeldt2012,1
KIAA0825,9.02223,Arciero2018,1
TRIM33,9.01957,Sheinfeldt2012,1
ACO1,9.00234,Sheinfeldt2012,1
DDX58,9.00234,Sheinfeldt2012,1
SLC1A3,9.00234,Ortiz.Barahona2010HRElocations,1
JUN,8.99408,Sheinfeldt2012,1
MYSM1,8.99408,Sheinfeldt2012,1
ATP12A,8.98459,Halllist1,1
FBXL2,8.98187,Sheinfeldt2012,1
MMP3,8.98187,Witt2019,1
SPOCK1,8.97678,Ortiz.Barahona2010HRElocations,1
ABCB10,8.9714,Sheinfeldt2012,1
C9orf163,8.96901,Simonson2010,1
INPP5E,8.96901,Simonson2010,1
PMPCA,8.96901,Simonson2010,1
SEC16A,8.96901,Simonson2010,1
SNAPC4,8.96901,Simonson2010,1
ANTXR1,8.95454,Sheinfeldt2012,1
ONECUT1,8.94245,Sheinfeldt2012,1
CHD7,8.93168,Eichstaedt2017,1
ST6GALNAC3,8.91173,Sheinfeldt2012,1
HDAC9,8.90643,Alkorta.Aranburu2012,1
FBXO22,8.90534,Sheinfeldt2012,1
NRG4,8.90534,Sheinfeldt2012,1
UBE2Q2,8.90534,Sheinfeldt2012,1
C1orf50,8.90534,Eichstaedt2017,1
DMRTB1,8.86352,Eichstaedt2017,1
LRP8,8.86352,Eichstaedt2017,1
KLF13,8.85633,Sheinfeldt2012,1
FBN2,8.84442,Sheinfeldt2012,1
MIR3681HG,8.84297,Arciero2018,1
USP14,8.84297,Sheinfeldt2012,1
MIR1538,8.84297,Sheinfeldt2012,1
NFAT5,8.84297,Sheinfeldt2012,1
AATF,8.8334,Sheinfeldt2012,1
EPB41L4B,8.83039,Sheinfeldt2012,1
SLC38A1,8.8257,Eichstaedt2014,1
GCHFR,8.80557,Simonson2010apriorilist,1
PPP1R14D,8.80557,Alkorta.Aranburu2012,1
RHOV,8.80557,Alkorta.Aranburu2012,1
VPS18,8.80557,Alkorta.Aranburu2012,1
ZFYVE19,8.80557,Alkorta.Aranburu2012,1
PKIB,8.78483,Eichstaedt2014,1
KIAA1211,8.78483,Sheinfeldt2012,1
FEN1,8.78151,Li2018,1
PCED1A,8.77486,Eichstaedt2017,1
PTPRA,8.77486,Eichstaedt2017,1
TMEM239,8.77486,Eichstaedt2017,1
VPS16,8.77486,Eichstaedt2017,1
ITIH5,8.77242,Sheinfeldt2012,1
RERE,8.75487,Sheinfeldt2012,1
PRDM1,8.74601,Witt2019,1
NF2,8.73909,Sheinfeldt2012,1
CTPS1,8.73831,Gou2014,1
ACBD7,8.73658,Sheinfeldt2012,1
MEIG1,8.73658,Sheinfeldt2012,1
DNA2,8.7362,Sheinfeldt2012,1
RUFY2,8.7362,Sheinfeldt2012,1
SLC25A16,8.7362,Sheinfeldt2012,1
TET1,8.7362,Sheinfeldt2012,1
EPS15L1,8.71944,Arciero2018,1
EIF3C,8.71385,Eichstaedt2017,1
ST3GAL1,8.70347,Sheinfeldt2012,1
GNA14,8.69011,Peng2010,1
GNAQ,8.69011,Peng2010,1
GABBR2,8.68622,Sheinfeldt2012,1
ARMC4,8.66285,Sheinfeldt2012,1
CAB39L,8.66143,Sheinfeldt2012,1
CDADC1,8.66143,Sheinfeldt2012,1
CCDC62,8.64515,Sheinfeldt2012,1
DENR,8.64515,Sheinfeldt2012,1
HCAR2,8.64515,Yang2017,1
PTPRG,8.64512,Sheinfeldt2012,1
FAT2,8.64046,Sheinfeldt2012,1
SLC36A1,8.64046,Sheinfeldt2012,1
ASCC3,8.63143,Sheinfeldt2012,1
SIM1,8.63143,Bigham2014diffexprgenes,1
CDH10,8.63062,Sheinfeldt2012,1
PPP2R2C,8.62968,Clemente2014,1
RRM2B,8.62545,Clemente2014,1
UBR5,8.62545,Clemente2014,1
KCNJ1,8.617,Alkorta.Aranburu2012,1
BAIAP3,8.61143,Gou2014,1
C16orf91,8.61143,Gou2014,1
CCDC154,8.61143,Gou2014,1
GNPTG,8.61143,Gou2014,1
TSR3,8.61143,Gou2014,1
HMGA1,8.59609,Eichstaedt2017,1
GALNT13,8.5816,Simonson2010,1
CCDC40,8.57058,Eichstaedt2017,1
EIF4A3,8.57058,Eichstaedt2017,1
GAA,8.57058,Eichstaedt2017,1
SGSH,8.57058,Eichstaedt2017,1
LIPG,8.53771,Alkorta.Aranburu2012,1
KL,8.53278,Sheinfeldt2012,1
STARD13,8.53278,Sheinfeldt2012,1
SV2C,8.53261,Sheinfeldt2012,1
ISY1,8.5219,Udpa204,1
RAB43,8.5219,Udpa204,1
RGPD1,8.51965,Eichstaedt2017,1
KCNK1,8.51173,Sheinfeldt2012,1
ACCSL,8.50801,Eichstaedt2017,1
EXT2,8.50801,Simonson2010,1
ZNF521,8.50498,Ortiz.Barahona2010HRElocations,1
DUOXA1,8.50152,Zhou2013,1
DUOXA2,8.50152,Zhou2013,1
SHF,8.50152,Ortiz.Barahona2010HRElocations,1
SERPINA3,8.48756,Alkorta.Aranburu2012,1
GPR176,8.46862,Eichstaedt2014,1
ASB18,8.46728,Sheinfeldt2012,1
GBX2,8.46728,Sheinfeldt2012,1
CASQ2,8.45976,Sheinfeldt2012,1
NHLH2,8.45976,Sheinfeldt2012,1
LRAT,8.44667,Sheinfeldt2012,1
PRPF3,8.44474,Sheinfeldt2012,1
LINC01006,8.44082,Arciero2018,1
SLC22A1,8.44082,Alkorta.Aranburu2012,1
SLC22A2,8.44082,Alkorta.Aranburu2012,1
AMN,8.43324,Sheinfeldt2012,1
CDC42BPB,8.43324,Sheinfeldt2012,1
TRAF3,8.43324,Sheinfeldt2012,1
CD52,8.42841,Sheinfeldt2012,1
DHDDS,8.42841,Sheinfeldt2012,1
LIN28A,8.42841,Sheinfeldt2012,1
UBXN11,8.42841,Sheinfeldt2012,1
ZNF683,8.42841,Sheinfeldt2012,1
TRIP11,8.42682,Artigas2015,1
LINC01588,8.42088,Arciero2018,1
CDH18,8.41461,Sheinfeldt2012,1
ZCCHC7,8.40959,Sheinfeldt2012,1
PAPPA-AS1,8.40187,Sheinfeldt2012,1
HERPUD2,8.39408,Simonson2010,1
SARDH,8.39372,Arciero2018,1
B3GNT2,8.38518,Sheinfeldt2012,1
CDK14,8.37289,Artigas2015,1
HSD17B12,8.36206,Witt2019,1
ATF4,8.3519,Ortiz.Barahona2010HRElocations,1
